pair_id,source_idx,target_idx,source_global_node,target_global_node,source_timepoint,target_timepoint,euclidean_distance_pc20,graph_path_num_nodes,graph_path_length_pc20,straight_path_length_pc20,path_length_ratio,connected_pair,used_fallback,pair_selection_mode,main_figure_pair_selection_mode,no_metric_based_pair_selection,state_space,visualization_space,selected_k_graph,graph_density,graph_components_by_k,endpoint_connected_fraction_by_k,interpretation,selected_for_main_figure,main_figure_selected_rank
59,750,1975,3131,8519,1,2,2.661747694015503,2,2.661747694015503,2.661747694015503,1.0,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
60,2795,2701,5176,9245,1,2,4.3912224769592285,5,9.258491516113281,4.3912224769592285,2.1084086640320874,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
61,3920,1345,6301,7889,1,2,3.859269142150879,4,7.621712684631348,3.859269142150879,1.9749108973476655,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
62,3115,2786,5496,9330,1,2,3.5532712936401367,4,7.106891632080078,3.5532712936401367,2.000098231958936,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
63,1322,1737,3703,8281,1,2,4.536428928375244,7,16.77263641357422,4.536428928375244,3.697321544852564,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
64,1062,2772,3443,9316,1,2,3.8051180839538574,5,9.717981338500977,3.8051180839538574,2.5539237217056683,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
65,757,1424,3138,7968,1,2,4.038106441497803,2,4.038106441497803,4.038106441497803,1.0,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
66,1680,2878,4061,9422,1,2,3.90022349357605,5,9.452155113220215,3.90022349357605,2.423490635546552,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
67,3773,2161,6154,8705,1,2,5.241688251495361,5,14.137922286987305,5.241688251495361,2.697207771361451,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
68,4126,1988,6507,8532,1,2,2.7673776149749756,4,5.579555511474609,2.7673776149749756,2.0161887128385487,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
69,1553,1231,3934,7775,1,2,3.6813509464263916,2,3.6813509464263916,3.6813509464263916,1.0,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
70,2886,2692,5267,9236,1,2,3.881899356842041,7,13.171842575073242,3.881899356842041,3.3931437588296083,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
71,852,2007,3233,8551,1,2,5.001204490661621,7,13.156742095947266,5.001204490661621,2.630714684935174,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
72,2065,813,4446,7357,1,2,3.469130516052246,6,12.3547945022583,3.469130516052246,3.5613518848860264,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
73,3371,3266,5752,9810,1,2,3.1887800693511963,4,7.273200511932373,3.1887800693511963,2.2808724194679915,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
74,3543,1067,5924,7611,1,2,3.8701441287994385,4,6.973323822021484,3.8701441287994385,1.8018253558387984,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
75,1382,2952,3763,9496,1,2,6.420314788818359,7,21.296865463256836,6.420314788818359,3.3171061176544683,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
76,2529,2518,4910,9062,1,2,4.484060287475586,5,9.503780364990234,4.484060287475586,2.1194586503520507,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
77,2110,2398,4491,8942,1,2,3.5452370643615723,3,5.65432071685791,3.5452370643615723,1.5949062401772398,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
78,2781,272,5162,6816,1,2,3.843252182006836,4,8.63512134552002,3.843252182006836,2.2468266292666246,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
79,203,729,2584,7273,1,2,3.5620601177215576,4,7.1411919593811035,3.5620601177215576,2.004792654636303,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
80,4087,1121,6468,7665,1,2,3.579493284225464,3,5.519087791442871,3.579493284225464,1.5418628708608122,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
81,3495,864,5876,7408,1,2,2.912907123565674,3,3.7561135292053223,2.912907123565674,1.289472465090986,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
82,762,3255,3143,9799,1,2,4.000604152679443,5,11.59638500213623,4.000604152679443,2.8986584424678554,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
83,145,1686,2526,8230,1,2,6.413816452026367,9,22.11507797241211,6.413816452026367,3.4480372392672884,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
84,2517,2693,4898,9237,1,2,3.9096336364746094,7,12.780038833618164,3.9096336364746094,3.268858420489283,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
85,1038,282,3419,6826,1,2,3.2631845474243164,4,7.035166263580322,3.2631845474243164,2.155920439477838,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
86,1932,2010,4313,8554,1,2,3.6784589290618896,4,7.0654802322387695,3.6784589290618896,1.920771814636154,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
87,3905,461,6286,7005,1,2,3.407419443130493,3,4.940262794494629,3.407419443130493,1.4498546119569797,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
88,1990,3274,4371,9818,1,2,5.9025068283081055,6,15.393524169921875,5.9025068283081055,2.6079638054962277,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
89,3649,378,6030,6922,1,2,4.495336532592773,4,7.108437538146973,4.495336532592773,1.5812915199136475,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
90,3613,1147,5994,7691,1,2,3.462399482727051,4,6.127923965454102,3.462399482727051,1.7698489143221665,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
91,114,732,2495,7276,1,2,3.4092390537261963,3,5.134100914001465,3.4092390537261963,1.5059374931159626,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
92,241,3121,2622,9665,1,2,3.7845542430877686,4,6.771978855133057,3.7845542430877686,1.7893729142610695,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
93,939,2719,3320,9263,1,2,4.429480075836182,5,8.788230895996094,4.429480075836182,1.9840321540078454,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
94,3176,2945,5557,9489,1,2,4.248046398162842,3,6.268744468688965,4.248046398162842,1.4756770244788326,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
95,815,1860,3196,8404,1,2,3.716784715652466,3,5.763054847717285,3.716784715652466,1.5505484682627375,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
96,1598,2279,3979,8823,1,2,3.7444639205932617,5,9.158926010131836,3.7444639205932617,2.445991256521634,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
97,1390,2629,3771,9173,1,2,5.661323070526123,4,11.834051132202148,5.661323070526123,2.0903331226250574,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
98,2369,3146,4750,9690,1,2,4.002948760986328,4,8.357992172241211,4.002948760986328,2.087958820182799,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
99,2932,206,5313,6750,1,2,3.3203744888305664,5,8.101149559020996,3.3203744888305664,2.4398300812973104,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
100,1883,1103,4264,7647,1,2,5.4507670402526855,7,13.448182106018066,5.4507670402526855,2.4672091114344594,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
101,2974,2794,5355,9338,1,2,3.3464035987854004,4,7.42137336730957,3.3464035987854004,2.2177161684870312,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
102,4047,1708,6428,8252,1,2,2.9483189582824707,5,9.511114120483398,2.9483189582824707,3.225944768887574,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
103,2054,2012,4435,8556,1,2,3.7524943351745605,5,11.472145080566406,3.7524943351745605,3.0572051696469087,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
104,1179,1168,3560,7712,1,2,3.0978384017944336,4,6.961282730102539,3.0978384017944336,2.247141983284277,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
105,3033,3207,5414,9751,1,2,3.2887916564941406,4,7.085554122924805,3.2887916564941406,2.1544551503995306,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
106,1802,3065,4183,9609,1,2,3.873272657394409,4,8.342727661132812,3.873272657394409,2.153922121956953,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
107,940,507,3321,7051,1,2,4.3799262046813965,5,10.028999328613281,4.3799262046813965,2.2897644526279888,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
