cell_id,state_1,state_2,time,condition,fate_label
cell_000458,-1.1930653,0.019835806,0.0,control,progenitor
cell_000459,-1.1613116,0.06984453,0.0,control,progenitor
cell_000460,-1.1927849,-0.12580226,0.0,control,progenitor
cell_000461,-1.2605559,-0.0425502,0.0,control,progenitor
cell_000462,-1.2499248,0.03281696,0.0,control,progenitor
cell_000463,-1.1872615,0.18996853,0.0,control,progenitor
cell_000464,-1.2890172,0.016290653,0.0,control,progenitor
cell_000465,-1.2402363,-0.039472107,0.0,control,progenitor
cell_000466,-1.1386864,-0.18602972,0.0,control,progenitor
cell_000467,-1.1310539,0.1522326,0.0,control,progenitor
cell_000468,-1.186275,0.020784628,0.0,control,progenitor
cell_000469,-1.0680063,-0.01311628,0.0,control,progenitor
cell_000470,-1.1964768,-0.18205892,0.0,control,progenitor
cell_000471,-1.0987208,-0.009053472,0.0,control,progenitor
cell_000472,-1.2310147,0.010127737,0.0,control,progenitor
cell_000473,-1.1966944,-0.04227409,0.0,control,progenitor
cell_000474,-1.1014967,-0.107070595,0.0,control,progenitor
cell_000475,-1.0662148,-0.111814894,0.0,control,progenitor
cell_000476,-1.2030162,0.1538357,0.0,control,progenitor
cell_000477,-1.0598116,0.0078083193,0.0,control,progenitor
cell_000478,-1.2252424,-0.042341784,0.0,control,progenitor
cell_000479,-1.144138,0.0030018585,0.0,control,progenitor
cell_000480,-1.1572697,-0.002466601,0.0,control,progenitor
cell_000481,-1.16715,-0.1153583,0.0,control,progenitor
cell_000482,-1.1913209,0.073169924,0.0,control,progenitor
cell_000483,-1.2594668,-0.0151644405,0.0,control,progenitor
cell_000484,-1.2155803,0.008908034,0.0,control,progenitor
cell_000485,-1.1810907,0.118191496,0.0,control,progenitor
cell_000486,-1.1094733,-0.10494425,0.0,control,progenitor
cell_000487,-1.0963018,-0.06197215,0.0,control,progenitor
cell_000488,-1.1961597,0.025105521,0.0,control,progenitor
cell_000489,-1.1893398,0.07142846,0.0,control,progenitor
cell_000490,-1.2119608,-0.049515724,0.0,control,progenitor
cell_000491,-1.2025096,-0.0452511,0.0,control,progenitor
cell_000492,-1.0620646,0.050303705,0.0,control,progenitor
cell_000493,-1.0132045,0.18141153,0.0,control,progenitor
cell_000494,-1.2324574,0.00563353,0.0,control,progenitor
cell_000495,-1.244096,-0.062208474,0.0,control,progenitor
cell_000496,-1.2004066,-0.08457239,0.0,control,progenitor
cell_000497,-1.234151,-0.0115427505,0.0,control,progenitor
cell_000498,-1.2473375,0.067370154,0.0,control,progenitor
cell_000499,-1.2234203,0.22476552,0.0,control,progenitor
cell_000500,-1.1861107,0.0057614115,0.0,control,progenitor
cell_000501,-1.2536273,0.13648733,0.0,control,progenitor
cell_000502,-1.06044,0.02375327,0.0,control,progenitor
cell_000503,-1.2577442,0.016853351,0.0,control,progenitor
cell_000504,-1.2397145,0.11698842,0.0,control,progenitor
cell_000505,-1.0852644,0.007635123,0.0,control,progenitor
cell_000506,-1.34491,-0.07867328,0.0,control,progenitor
cell_000507,-1.0949792,0.09703069,0.0,control,progenitor
cell_000508,-1.0612664,-0.12736104,0.0,control,progenitor
cell_000509,-1.1258758,0.08124122,0.0,control,progenitor
cell_000510,-1.2826668,-0.0006323612,0.0,control,progenitor
cell_000511,-1.1280926,-0.024061168,0.0,control,progenitor
cell_000512,-1.298173,-0.026055848,0.0,control,progenitor
cell_000513,-1.1761844,-0.011845793,0.0,control,progenitor
cell_000514,-1.1950777,-0.035440974,0.0,control,progenitor
cell_000515,-1.1531765,0.035396367,0.0,control,progenitor
cell_000516,-1.1743542,-0.032771915,0.0,control,progenitor
cell_000517,-1.1426116,-0.15367328,0.0,control,progenitor
cell_000518,-1.1118371,-4.504777e-05,0.0,control,progenitor
cell_000519,-1.1468245,0.076858744,0.0,control,progenitor
cell_000520,-1.3062253,-0.15790671,0.0,control,progenitor
cell_000521,-1.1280957,-0.0005693484,0.0,control,progenitor
cell_000522,-1.1363858,-0.036970165,0.0,control,progenitor
cell_000523,-1.0968517,0.074611105,0.0,control,progenitor
cell_000524,-1.1112814,-0.020866277,0.0,control,progenitor
cell_000525,-1.3186152,0.061538897,0.0,control,progenitor
cell_000526,-1.0522617,0.05156467,0.0,control,progenitor
cell_000527,-1.2203714,0.05390355,0.0,control,progenitor
cell_000528,-1.0811576,0.1247053,0.0,control,progenitor
cell_000529,-1.2200888,-0.018116366,0.0,control,progenitor
cell_000530,-1.0902182,0.0045928056,0.0,control,progenitor
cell_000531,-1.2393862,0.033169303,0.0,control,progenitor
cell_000532,-1.1037071,0.007037032,0.0,control,progenitor
cell_000533,-1.1324332,-0.020696472,0.0,control,progenitor
cell_000534,-1.0317377,-0.07205538,0.0,control,progenitor
cell_000535,-1.1969856,0.0008788411,0.0,control,progenitor
cell_000536,-1.0796837,-0.11978985,0.0,control,progenitor
cell_000537,-1.2548237,-0.16301829,0.0,control,progenitor
cell_000538,-1.1473844,-0.08946446,0.0,control,progenitor
cell_000539,-1.180764,0.052910253,0.0,control,progenitor
cell_000540,-1.2013234,0.018502561,0.0,control,progenitor
cell_000541,-1.173947,0.053769145,0.0,control,progenitor
cell_000542,-1.1119897,-0.055354696,0.0,control,progenitor
cell_000543,-1.1634921,0.08349947,0.0,control,progenitor
cell_000544,-1.1185298,-0.111756966,0.0,control,progenitor
cell_000545,-1.0975505,-0.08676885,0.0,control,progenitor
cell_000546,-1.036999,0.08192791,0.0,control,progenitor
cell_000547,-1.1268091,0.012578627,0.0,control,progenitor
cell_000548,-1.1667225,0.054281916,0.0,control,progenitor
cell_000549,-1.1796622,0.01884559,0.0,control,progenitor
cell_000550,-1.0802453,-0.044944525,0.0,control,progenitor
cell_000551,-1.1992954,-0.09554924,0.0,control,progenitor
cell_000552,-1.2351578,-0.14627163,0.0,control,progenitor
cell_000553,-1.0916137,0.14471316,0.0,control,progenitor
cell_000554,-1.0359737,-0.13008676,0.0,control,progenitor
cell_000555,-1.0920116,0.11376851,0.0,control,progenitor
cell_000556,-1.1865448,0.0081157945,0.0,control,progenitor
cell_000557,-1.3106314,0.021338893,0.0,control,progenitor
cell_000558,-1.2350848,0.015970802,0.0,control,progenitor
cell_000559,-1.2748963,0.04342866,0.0,control,progenitor
cell_000560,-1.068039,-0.06265439,0.0,control,progenitor
cell_000561,-1.2409538,-0.17248185,0.0,control,progenitor
cell_000562,-1.171313,-0.046527516,0.0,control,progenitor
cell_000563,-1.2740816,0.0362415,0.0,control,progenitor
cell_000564,-1.1859976,-0.08605888,0.0,control,progenitor
cell_000565,-1.1943657,0.085704364,0.0,control,progenitor
cell_000566,-1.101765,-0.010402085,0.0,control,progenitor
cell_000567,-1.1004716,-0.092872955,0.0,control,progenitor
cell_000568,-1.1474104,0.011785787,0.0,control,progenitor
cell_000569,-1.1875869,0.03483667,0.0,control,progenitor
cell_000570,-1.2124346,0.040785655,0.0,control,progenitor
cell_000571,-1.1058513,-0.2333728,0.0,control,progenitor
cell_000572,-1.0547756,-0.24381061,0.0,control,progenitor
cell_000573,-1.199284,0.082027845,0.0,control,progenitor
cell_000574,-1.175383,-0.11729488,0.0,control,progenitor
cell_000575,-1.237499,0.082152456,0.0,control,progenitor
cell_000576,-1.3037204,0.09031929,0.0,control,progenitor
cell_000577,-1.1544082,-0.09539162,0.0,control,progenitor
cell_000578,-1.1966492,-0.081377946,0.0,control,progenitor
cell_000579,-1.080702,0.058594223,0.0,control,progenitor
cell_000580,-1.2875329,-0.03228737,0.0,control,progenitor
cell_000581,-1.2190548,0.1034808,0.0,control,progenitor
cell_000582,-1.2580079,0.12833832,0.0,control,progenitor
cell_000583,-1.1526636,-0.092954755,0.0,control,progenitor
cell_000584,-1.2041819,-0.06412951,0.0,control,progenitor
cell_000585,-1.2519695,0.0075861486,0.0,control,progenitor
cell_000586,-1.2482332,-0.1744293,0.0,control,progenitor
cell_000587,-1.1803741,-0.1442285,0.0,control,progenitor
cell_000588,-1.2101729,-0.07272823,0.0,control,progenitor
cell_000589,-1.2196972,0.16007705,0.0,control,progenitor
cell_000590,-1.1454871,0.019629681,0.0,control,progenitor
cell_000591,-1.2921119,-0.05231705,0.0,control,progenitor
cell_000592,-1.1327758,-0.08196231,0.0,control,progenitor
cell_000593,-1.077355,-0.096215725,0.0,control,progenitor
cell_000594,-1.1729093,-0.04688413,0.0,control,progenitor
cell_000595,-1.1368543,-0.051239207,0.0,control,progenitor
cell_000596,-1.1716715,-0.018890407,0.0,control,progenitor
cell_000597,-1.208751,0.03880751,0.0,control,progenitor
cell_000598,-1.1309289,-0.0070891157,0.0,control,progenitor
cell_000599,-1.1844367,0.06372352,0.0,control,progenitor
cell_000600,-1.1688668,-0.024535783,0.0,control,progenitor
cell_000601,-1.1416248,0.13572693,0.0,control,progenitor
cell_000602,-1.2572285,0.06158855,0.0,control,progenitor
cell_000603,-1.3014537,0.017381852,0.0,control,progenitor
cell_000604,-1.0239934,0.039093483,0.0,control,progenitor
cell_000605,-1.13635,-0.04483596,0.0,control,progenitor
cell_000606,-1.1475163,-0.020165024,0.0,control,progenitor
cell_000607,-1.2128781,-0.02319005,0.0,control,progenitor
cell_000608,-1.1341295,-0.061377365,0.0,control,progenitor
cell_000609,-1.2145026,-0.10881948,0.0,control,progenitor
cell_000610,-1.118742,0.04362586,0.0,control,progenitor
cell_000611,-1.1314672,0.07721364,0.0,control,progenitor
cell_000612,-1.1429706,0.031360876,0.0,control,progenitor
cell_000613,-1.125693,-0.0073232017,0.0,control,progenitor
cell_000614,-1.1924658,0.1771322,0.0,control,progenitor
cell_000615,-1.186156,-0.053270217,0.0,control,progenitor
cell_000616,-1.1152792,0.020148354,0.0,control,progenitor
cell_000617,-1.2623833,0.08981426,0.0,control,progenitor
cell_000618,-1.1575356,-0.08887449,0.0,control,progenitor
cell_000619,-1.0548973,0.050054047,0.0,control,progenitor
cell_000620,-1.2511634,0.14217463,0.0,control,progenitor
cell_000621,-1.0972962,-0.0008156893,0.0,control,progenitor
cell_000622,-1.0227824,0.012743822,0.0,control,progenitor
cell_000623,-1.1522466,-0.05282401,0.0,control,progenitor
cell_000624,-1.103452,0.03812824,0.0,control,progenitor
cell_000625,-1.1488256,-0.06319891,0.0,control,progenitor
cell_000626,-1.1396056,-0.005583903,0.0,control,progenitor
cell_000627,-1.256678,-0.11774499,0.0,control,progenitor
cell_000628,-1.1047877,-0.20815107,0.0,control,progenitor
cell_000629,-1.1335672,-0.038246643,0.0,control,progenitor
cell_000630,-1.0453403,-0.039477456,0.0,control,progenitor
cell_000631,-1.0972413,-0.031753108,0.0,control,progenitor
cell_000632,-1.1409001,0.058946922,0.0,control,progenitor
cell_000633,-1.1870044,0.079724394,0.0,control,progenitor
cell_000634,-1.2294959,0.023567427,0.0,control,progenitor
cell_000635,-1.0761888,0.052803,0.0,control,progenitor
cell_000636,-0.99668443,-0.061075147,0.0,control,progenitor
cell_000637,-1.260332,-0.07954681,0.0,control,progenitor
cell_000638,-1.0971646,0.039833836,0.0,control,progenitor
cell_000639,-1.1418195,-0.08983657,0.0,control,progenitor
cell_000640,-1.0886506,-0.09797638,0.0,control,progenitor
cell_000641,-1.057284,0.22859508,0.0,control,progenitor
cell_000642,-1.1206839,0.04664865,0.0,control,progenitor
cell_000643,-1.1894288,-0.14481707,0.0,control,progenitor
cell_000644,-1.1982175,-0.08743162,0.0,control,progenitor
cell_000645,-1.2657604,0.1377888,0.0,control,progenitor
cell_000646,-1.128171,0.030375006,0.0,control,progenitor
cell_000647,-1.1747218,-0.013829687,0.0,control,progenitor
cell_000648,-1.0728359,-0.0025869694,0.0,control,progenitor
cell_000649,-1.1075445,-0.015680343,0.0,control,progenitor
cell_000650,-1.1773722,-0.112553135,0.0,control,progenitor
cell_000651,-1.3082199,-0.020924952,0.0,control,progenitor
cell_000652,-1.1454803,-0.1028904,0.0,control,progenitor
cell_000653,-1.152758,0.004300205,0.0,control,progenitor
cell_000654,-1.3224807,-0.07320997,0.0,control,progenitor
cell_000655,-1.1174189,0.030964699,0.0,control,progenitor
cell_000656,-1.242294,0.012675844,0.0,control,progenitor
cell_000657,-1.0682074,0.062165838,0.0,control,progenitor
cell_000658,-1.1576228,-0.037438106,0.0,control,progenitor
cell_000659,-1.2003475,0.03742558,0.0,control,progenitor
cell_000660,-1.1343917,0.05035232,0.0,control,progenitor
cell_000661,-1.1394501,0.065501116,0.0,control,progenitor
cell_000662,-1.1424326,0.0627751,0.0,control,progenitor
cell_000663,-1.0803342,-0.06436213,0.0,control,progenitor
cell_000664,-1.2946515,0.123479426,0.0,control,progenitor
cell_000665,-1.1294672,-0.13715887,0.0,control,progenitor
cell_000666,-1.2071055,0.061749943,0.0,control,progenitor
cell_000667,-1.1723741,-0.040964913,0.0,control,progenitor
cell_000668,-1.0379294,-0.08378297,0.0,control,progenitor
cell_000669,-1.2138523,0.016910918,0.0,control,progenitor
cell_000670,-1.1187636,0.039707445,0.0,control,progenitor
cell_000671,-1.077101,0.01588629,0.0,control,progenitor
cell_000672,-1.1108493,-0.02073674,0.0,control,progenitor
cell_000673,-1.1449841,0.008602735,0.0,control,progenitor
cell_000674,-1.1327921,0.061803184,0.0,control,progenitor
cell_000675,-1.1055883,0.0035373603,0.0,control,progenitor
cell_000676,-1.21473,0.005413701,0.0,control,progenitor
cell_000677,-1.1522415,0.015454526,0.0,control,progenitor
cell_000678,-0.97347796,-0.041901823,0.0,control,progenitor
cell_000679,-1.1162169,0.085476965,0.0,control,progenitor
cell_000680,-1.1421598,0.1870276,0.0,control,progenitor
cell_000681,-1.1802431,0.025927138,0.0,control,progenitor
cell_000682,-1.2139045,-0.028121978,0.0,control,progenitor
cell_000683,-1.1300852,0.06770433,0.0,control,progenitor
cell_000684,-1.1244724,0.10072919,0.0,control,progenitor
cell_000685,-1.1575972,-0.026573483,0.0,control,progenitor
cell_000686,-0.9336812,0.03153901,0.0,control,progenitor
cell_000687,-1.2075585,-0.0555411,0.0,control,progenitor
cell_000688,-1.2254144,0.07492555,0.0,control,progenitor
cell_000689,-1.1791502,0.010188998,0.0,control,progenitor
cell_000690,-1.1550807,0.058519393,0.0,control,progenitor
cell_000691,-1.2177396,-0.08604578,0.0,control,progenitor
cell_000692,-1.1320562,0.04807674,0.0,control,progenitor
cell_000693,-1.1233975,-0.0647563,0.0,control,progenitor
cell_000694,-1.0958012,-0.059508875,0.0,control,progenitor
cell_000695,-1.1917231,-0.07551628,0.0,control,progenitor
cell_000696,-1.0459074,0.050673723,0.0,control,progenitor
cell_000697,-1.1016005,0.099776916,0.0,control,progenitor
cell_000698,-0.92498803,-0.13673809,0.0,control,progenitor
cell_000699,-1.2090701,-0.049294006,0.0,control,progenitor
cell_000700,-1.2180656,-0.08620666,0.0,control,progenitor
cell_000701,-1.1739722,-0.0973283,0.0,control,progenitor
cell_000702,-1.1231966,0.0041358657,0.0,control,progenitor
cell_000703,-1.1115177,0.040618274,0.0,control,progenitor
cell_000704,-1.1017594,-0.029872715,0.0,control,progenitor
cell_000705,-0.98030853,0.01875449,0.0,control,progenitor
cell_000706,-1.2989988,-0.08019006,0.0,control,progenitor
cell_000707,-1.2892402,0.0013867703,0.0,control,progenitor
cell_000708,-1.1597444,-0.037474055,0.0,control,progenitor
cell_000709,-0.9891259,0.04391863,0.0,control,progenitor
cell_000710,-1.0919122,-0.074485876,0.0,control,progenitor
cell_000711,-1.2299316,0.0029444399,0.0,control,progenitor
cell_000712,-1.1361594,-0.14850493,0.0,control,progenitor
cell_000713,-1.1644245,0.0011257667,0.0,control,progenitor
cell_000714,-1.1672119,-0.06507123,0.0,control,progenitor
cell_000715,-1.1931628,-0.014148735,0.0,control,progenitor
cell_000716,-1.142736,0.048383325,0.0,control,progenitor
cell_000717,-1.0635315,-0.023547817,0.0,control,progenitor
cell_000718,-1.1864924,0.035012454,0.0,control,progenitor
cell_000719,-1.1011324,-0.034736034,0.0,control,progenitor
cell_000720,-1.0867685,0.07836683,0.0,control,progenitor
cell_000721,-1.0466651,0.14226568,0.0,control,progenitor
cell_000722,-1.2193133,0.0011118568,0.0,control,progenitor
cell_000723,-1.1490978,-0.007845885,0.0,control,progenitor
cell_000724,-1.201941,-0.11884496,0.0,control,progenitor
cell_000725,-1.1425856,-0.061468452,0.0,control,progenitor
cell_000726,-1.1431205,-0.063523486,0.0,control,progenitor
cell_000727,-1.2379726,0.018743869,0.0,control,progenitor
cell_000728,-1.1379262,0.04634256,0.0,control,progenitor
cell_000729,-0.9751309,0.022183163,0.0,control,progenitor
cell_000730,-1.1111934,-0.08620491,0.0,control,progenitor
cell_000731,-1.2529526,0.12662636,0.0,control,progenitor
cell_000732,-1.2238784,-0.083515525,0.0,control,progenitor
cell_000733,-1.1531279,-0.0072153932,0.0,control,progenitor
cell_000734,-1.2222005,-0.024397857,0.0,control,progenitor
cell_000735,-1.0516499,-0.064479485,0.0,control,progenitor
cell_000736,-1.2614938,0.07540749,0.0,control,progenitor
cell_000737,-1.1106162,-0.04964149,0.0,control,progenitor
cell_000738,-1.2765734,-0.05956987,0.0,control,progenitor
cell_000739,-1.1543764,0.09325377,0.0,control,progenitor
cell_000740,-1.2329266,-0.0067615905,0.0,control,progenitor
cell_000741,-1.0959884,-0.19050139,0.0,control,progenitor
cell_000742,-1.0672971,-0.09459604,0.0,control,progenitor
cell_000743,-1.1234404,0.019734653,0.0,control,progenitor
cell_000744,-1.0632331,0.04407395,0.0,control,progenitor
cell_000745,-1.3401833,-0.06278234,0.0,control,progenitor
cell_000746,-1.1389436,-0.015598391,0.0,control,progenitor
cell_000747,-1.1117911,0.063149326,0.0,control,progenitor
cell_000748,-1.1013238,-0.017141996,0.0,control,progenitor
cell_000749,-1.297707,-0.0364385,0.0,control,progenitor
cell_000750,-1.1166905,-0.08723578,0.0,control,progenitor
cell_000751,-1.099498,0.072671466,0.0,control,progenitor
cell_000752,-1.1398506,-0.24510239,0.0,control,progenitor
cell_000753,-1.2522471,0.15089513,0.0,control,progenitor
cell_000754,-1.1937231,-0.15873146,0.0,control,progenitor
cell_000755,-1.0511802,0.0010684474,0.0,control,progenitor
cell_000756,-1.0616047,0.022156695,0.0,control,progenitor
cell_000757,-1.1133152,0.029040739,0.0,control,progenitor
cell_000758,-1.094201,0.18219444,0.0,control,progenitor
cell_000759,-1.0723195,-0.12642714,0.0,control,progenitor
cell_000760,-1.1142671,0.09131846,0.0,control,progenitor
cell_000761,-1.0537839,-0.034128398,0.0,control,progenitor
cell_000762,-1.0568044,0.07421939,0.0,control,progenitor
cell_000763,-0.9441986,-0.06000014,0.0,control,progenitor
cell_000764,-1.190592,-0.024489524,0.0,control,progenitor
cell_000765,-1.1892178,-0.07120166,0.0,control,progenitor
cell_000766,-1.371014,-0.034775957,0.0,control,progenitor
cell_000767,-1.1204513,-0.039457746,0.0,control,progenitor
cell_000768,-0.9951695,0.0010700651,0.0,control,progenitor
cell_000769,-1.0467176,0.020913633,0.0,control,progenitor
cell_000770,-1.0838875,0.022339324,0.0,control,progenitor
cell_000771,-1.0404972,0.004475148,0.0,control,progenitor
cell_000772,-1.1103103,0.029306635,0.0,control,progenitor
cell_000773,-1.1730628,0.032398585,0.0,control,progenitor
cell_000774,-0.9712491,-0.021631755,0.0,control,progenitor
cell_000775,-1.1164428,0.10062232,0.0,control,progenitor
cell_000776,-1.0587797,0.0009373134,0.0,control,progenitor
